SJAG_04917	YCR042C
SJAG_04838	YLR051C
SJAG_03152	YJR139C
SJAG_04029	YER102W
SJAG_04029	YBL072C
SJAG_04931	YBR288C
SJAG_04855	YDR026C
SJAG_04855	YBR049C
SJAG_03508	YNL127W
SJAG_04246	YLR411W
SJAG_03620	YOR118W
SJAG_04127	YGL022W
SJAG_03555	YJL183W
SJAG_04909	YBL050W
SJAG_03883	YER068W
SJAG_04357	YMR314W
SJAG_02951	YBR019C
SJAG_02943	YOR049C
SJAG_03536	YPL232W
SJAG_03536	YMR183C
SJAG_03614	YPR118W
SJAG_03014	YFL036W
SJAG_04307	YPL117C
SJAG_03866	YOR291W
SJAG_03157	YDL160C
SJAG_04233	YGR024C
SJAG_04964	YNL010W
SJAG_03479	YNR038W
SJAG_03898	YMR190C
SJAG_03470	YOR160W
SJAG_04125	YKL086W
SJAG_03161	YLR272C
SJAG_04342	YPL081W
SJAG_04342	YBR189W
SJAG_03625	YLL021W
SJAG_04432	YKR065C
SJAG_03946	YPL188W
SJAG_04024	YLR417W
SJAG_03646	YBR056W
SJAG_03668	YDR392W
SJAG_03247	YNL257C
SJAG_03247	YHR155W
SJAG_03137	YML001W
SJAG_05014	YHR077C
SJAG_03892	YPR173C
SJAG_03499	YDR189W
SJAG_03899	YCL038C
SJAG_03425	YGL076C
SJAG_03425	YPL198W
SJAG_03923	YLR430W
SJAG_05017	YLR423C
SJAG_04114	YJR035W
SJAG_04410	YOR258W
SJAG_04234	YNL035C
SJAG_03775	YBR248C
SJAG_03584	YHL004W
SJAG_04923	YKL019W
SJAG_03290	YPL017C
SJAG_03810	YJL031C
SJAG_02991	YPL029W
SJAG_04263	YLR354C
SJAG_04263	YGR043C
SJAG_04883	YOR311C
SJAG_04413	YML072C
SJAG_04413	YOR086C
SJAG_04413	YNL087W
SJAG_03066	YGR216C
SJAG_04848	YDR165W
SJAG_03572	YOR243C
SJAG_03251	YNL181W
SJAG_03286	YJR119C
SJAG_04407	YNR052C
SJAG_03861	YMR189W
SJAG_04899	YNL315C
SJAG_04113	YOR251C
SJAG_04259	YGL093W
SJAG_04372	YMR106C
SJAG_04287	YPL153C
SJAG_04375	YJR076C
SJAG_03656	YOR002W
SJAG_03688	YLR314C
SJAG_03453	YOR101W
SJAG_03453	YNL098C
SJAG_03643	YJL084C
SJAG_03643	YKR021W
SJAG_03334	YPR011C
SJAG_03836	YIL063C
SJAG_03502	YNL070W
SJAG_04330	YPR143W
SJAG_03328	YLR105C
SJAG_04216	YKL138C
SJAG_04865	YMR208W
SJAG_03416	YAL010C
SJAG_04274	YGL112C
SJAG_03102	YML082W
SJAG_03102	YJR130C
SJAG_03504	YJL207C
SJAG_03299	YMR047C
SJAG_03299	YKL068W
SJAG_03914	YBR263W
SJAG_03030	YFR041C
SJAG_03859	YBR181C
SJAG_03859	YPL090C
SJAG_03044	YBL047C
SJAG_03268	YDL226C
SJAG_04993	YOL093W
SJAG_03677	YPL101W
SJAG_05294	YCL005W-A
SJAG_03797	YJR069C
SJAG_04105	YDL109C
SJAG_04105	YGL144C
SJAG_04105	YDR444W
SJAG_03280	YBR229C
SJAG_03550	YGR021W
SJAG_03896	YHR111W
SJAG_03745	YOR001W
SJAG_04944	YDR044W
SJAG_03992	YPR037C
SJAG_03764	YGR227W
SJAG_03067	YJR066W
SJAG_03067	YKL203C
SJAG_04973	YDL109C
SJAG_04973	YGL144C
SJAG_04973	YDR444W
SJAG_03498	YML117W
SJAG_03285	YML015C
SJAG_03698	YIL026C
SJAG_05287	YIR032C
SJAG_03415	YNL131W
SJAG_04159	YIL064W
SJAG_04304	YOL127W
SJAG_03595	YDR497C
SJAG_03595	YOL103W
SJAG_03188	YDL055C
SJAG_03404	YOR322C
SJAG_04984	YDL119C
SJAG_03211	YPL046C
SJAG_04198	YOR166C
SJAG_03925	YKL016C
SJAG_03072	YML001W
SJAG_03751	YGL183C
SJAG_04248	YDR152W
SJAG_04258	YGL008C
SJAG_04258	YPL036W
SJAG_03046	YGR112W
SJAG_04378	YIL093C
SJAG_03754	YBL106C
SJAG_03754	YPR032W
SJAG_04870	YOR163W
SJAG_03662	YER110C
SJAG_04384	YGR048W
SJAG_04396	YJL105W
SJAG_04396	YKR029C
SJAG_03650	YGR257C
SJAG_03451	YNL261W
SJAG_03185	YDL006W
SJAG_02954	YBR018C
SJAG_03091	YGL067W
SJAG_04002	YDR238C
SJAG_04000	YGR255C
SJAG_03948	YDR061W
SJAG_03755	YOR006C
SJAG_03712	YGL125W
SJAG_03651	YLR097C
SJAG_03793	YKL190W
SJAG_04208	YEL020W-A
SJAG_04367	YGL236C
SJAG_04019	YMR024W
SJAG_04289	YKL014C
SJAG_03889	YGL095C
SJAG_03858	YGR225W
SJAG_03043	YPR043W
SJAG_03043	YJR094W-A
SJAG_03949	YDR140W
SJAG_02117	YPL176C
SJAG_02117	YOR256C
SJAG_04980	YJL141C
SJAG_03459	YNL284C
SJAG_03525	YGR109C
SJAG_03525	YPR120C
SJAG_03863	YGR201C
SJAG_03266	YOR375C
SJAG_03266	YAL062W
SJAG_04175	YHR187W
SJAG_04085	YKL191W
SJAG_05322	YGL178W
SJAG_05322	YGL014W
SJAG_05007	YGL026C
SJAG_03633	YER154W
SJAG_04231	YMR013C
SJAG_04050	YDR348C
SJAG_04050	YHR097C
SJAG_04942	YNL251C
SJAG_03401	YBR235W
SJAG_03692	YCR054C
SJAG_04116	YLR218C
SJAG_16454	YIL031W
SJAG_03433	YPR163C
SJAG_04034	YBR236C
SJAG_03753	YJL095W
SJAG_04399	YHR106W
SJAG_04399	YDR353W
SJAG_03324	YMR026C
SJAG_04972	YPL231W
SJAG_03608	YDR343C
SJAG_03608	YJR158W
SJAG_03608	YDR345C
SJAG_03608	YHR092C
SJAG_03608	YOL156W
SJAG_03608	YEL069C
SJAG_03608	YDR342C
SJAG_03608	YHR094C
SJAG_03608	YJL214W
SJAG_03608	YDL245C
SJAG_03608	YHR096C
SJAG_03608	YJL219W
SJAG_03608	YLR081W
SJAG_03608	YMR011W
SJAG_03608	YFL011W
SJAG_03622	YBR193C
SJAG_03316	YLR299W
SJAG_04215	YJL197W
SJAG_04046	YOR288C
SJAG_03942	YDR225W
SJAG_03942	YBL003C
SJAG_04155	YNL135C
SJAG_03597	YCR093W
SJAG_04136	YPR138C
SJAG_04136	YGR121C
SJAG_03993	YNL245C
SJAG_06309	YBR217W
SJAG_03181	YNR003C
SJAG_06611	YNL036W
SJAG_04109	YDR047W
SJAG_04938	YFL027C
SJAG_04994	YIR008C
SJAG_03237	YDL229W
SJAG_03492	YMR226C
SJAG_04921	YCR084C
SJAG_03270	YAL007C
SJAG_03270	YOR016C
SJAG_03270	YDL018C
SJAG_02968	YMR319C
SJAG_04389	YCR033W
SJAG_04176	YLR075W
SJAG_03069	YDL141W
SJAG_03748	YFL047W
SJAG_03627	YGL194C
SJAG_03851	YNL242W
SJAG_04873	YCR059C
SJAG_03302	YOL073C
SJAG_03789	YLL035W
SJAG_04418	YBR223C
SJAG_03874	YDR514C
SJAG_03874	YCL036W
SJAG_03252	YNL075W
SJAG_03466	YKL009W
SJAG_03531	YML008C
SJAG_04934	YOR116C
SJAG_03410	YEL026W
SJAG_04966	YMR231W
SJAG_04845	YDR236C
SJAG_04433	YOR308C
SJAG_03263	YIL113W
SJAG_03263	YNL053W
SJAG_02997	YNL329C
SJAG_03086	YLR370C
SJAG_03676	YER005W
SJAG_03515	YMR203W
SJAG_03849	YNR032C-A
SJAG_03464	YIL065C
SJAG_03496	YLR106C
SJAG_04846	YBR246W
SJAG_04394	YHR205W
SJAG_05019	YJL074C
SJAG_03552	YLR026C
SJAG_04965	YDR393W
SJAG_03632	YOL052C
SJAG_03618	YDR460W
SJAG_05013	YER074W-A
SJAG_04087	YPL247C
SJAG_05286	YPL246C
SJAG_04021	YDR246W
SJAG_03963	YDR027C
SJAG_03922	YGR148C
SJAG_03922	YGL031C
SJAG_04008	YKL087C
SJAG_03913	YOL102C
SJAG_03524	YNL169C
SJAG_04283	YNL001W
SJAG_03011	YAL029C
SJAG_03108	YDL236W
SJAG_04098	YJR016C
SJAG_02963	YMR318C
SJAG_02963	YCR105W
SJAG_05032	YPR180W
SJAG_03309	YNL157W
SJAG_03309	YHR132W-A
SJAG_03774	YBL020W
SJAG_03840	YOR077W
SJAG_03071	YOL033W
SJAG_03151	YJL001W
SJAG_04224	YLR222C
SJAG_03357	YBR102C
SJAG_03354	YBR123C
SJAG_04284	YLR335W
SJAG_03903	YJR009C
SJAG_03903	YGR192C
SJAG_03903	YJL052W
SJAG_04095	YJL183W
SJAG_04280	YJL187C
SJAG_04028	YNL321W
SJAG_03616	YIL008W
SJAG_03173	YPL172C
SJAG_04435	YHR079C
SJAG_03839	YNL059C
SJAG_03159	YGL103W
SJAG_03226	YLR115W
SJAG_04952	YBL082C
SJAG_03684	YPR088C
SJAG_03210	YPL213W
SJAG_04111	YOL060C
SJAG_03869	YDR257C
SJAG_02990	YOR244W
SJAG_02955	YBR132C
SJAG_03929	YNL111C
SJAG_04355	YDR190C
SJAG_03191	YPL054W
SJAG_04996	YNL121C
SJAG_04996	YHR117W
SJAG_04013	YGR100W
SJAG_03353	YOR014W
SJAG_03231	YNL259C
SJAG_04916	YHR062C
SJAG_03235	YLR100W
SJAG_03321	YDL147W
SJAG_03009	YBR074W
SJAG_04272	YPR018W
SJAG_04295	YLL055W
SJAG_04068	YDR343C
SJAG_04068	YJR158W
SJAG_04068	YDR345C
SJAG_04068	YHR092C
SJAG_04068	YOL156W
SJAG_04068	YEL069C
SJAG_04068	YDR342C
SJAG_04068	YHR094C
SJAG_04068	YJL214W
SJAG_04068	YDL245C
SJAG_04068	YHR096C
SJAG_04068	YJL219W
SJAG_04068	YLR081W
SJAG_04068	YMR011W
SJAG_04068	YFL011W
SJAG_04131	YPR051W
SJAG_04129	YOR052C
SJAG_04065	YNL292W
SJAG_03657	YIL030C
SJAG_03406	YPL234C
SJAG_05003	YPL237W
SJAG_03900	YGR274C
SJAG_03915	YGL210W
SJAG_03915	YER031C
SJAG_03723	YEL058W
SJAG_03936	YIL106W
SJAG_03801	YCL052C
SJAG_04301	YIL162W
SJAG_03931	YGL019W
SJAG_03364	YJL189W
SJAG_03310	YOR090C
SJAG_05300	YER154W
SJAG_04920	YHR177W
SJAG_04920	YEL007W
SJAG_04877	YJR006W
SJAG_03047	YOL012C
SJAG_04902	YJL029C
SJAG_04144	YPR108W
SJAG_04276	YGR194C
SJAG_03167	YDR354W
SJAG_03303	YHR008C
SJAG_03214	YMR268C
SJAG_02977	YHR011W
SJAG_03818	YBR019C
SJAG_03007	YNL039W
SJAG_03592	YAR018C
SJAG_04059	YCR048W
SJAG_04059	YNR019W
SJAG_03034	YBR181C
SJAG_03034	YPL090C
SJAG_03760	YHR049W
SJAG_03760	YMR222C
SJAG_03760	YOR280C
SJAG_03737	YLR066W
SJAG_03124	YNL316C
SJAG_04403	YMR038C
SJAG_05296	YDR320C
SJAG_04387	YML085C
SJAG_04387	YML124C
SJAG_03306	YLR027C
SJAG_03956	YNL248C
SJAG_04434	YPR176C
SJAG_03107	YPR178W
SJAG_04119	YPL076W
SJAG_03786	YER073W
SJAG_03786	YOR374W
SJAG_03408	YDR427W
SJAG_03560	YPL063W
SJAG_02958	YDR343C
SJAG_02958	YJR158W
SJAG_02958	YDR345C
SJAG_02958	YHR092C
SJAG_02958	YOL156W
SJAG_02958	YEL069C
SJAG_02958	YDR342C
SJAG_02958	YHR094C
SJAG_02958	YJL214W
SJAG_02958	YDL245C
SJAG_02958	YHR096C
SJAG_02958	YJL219W
SJAG_02958	YLR081W
SJAG_02958	YMR011W
SJAG_02958	YFL011W
SJAG_03635	YMR176W
SJAG_03715	YLR450W
SJAG_03715	YML075C
SJAG_03672	YDR331W
SJAG_03897	YKL078W
SJAG_03112	YLR323C
SJAG_03678	YKR026C
SJAG_04281	YER050C
SJAG_02950	YBR020W
SJAG_02950	YDR009W
SJAG_04850	YKL046C
SJAG_04850	YMR238W
SJAG_04321	YOL142W
SJAG_03284	YDR116C
SJAG_04001	YKL129C
SJAG_04001	YMR109W
SJAG_05319	YDR320C-A
SJAG_04298	YIR030C
SJAG_04338	YDR141C
SJAG_03405	YGL023C
SJAG_05332	YOR133W
SJAG_05332	YDR385W
SJAG_04936	YPL002C
SJAG_04318	YJL203W
SJAG_03146	YCR030C
SJAG_03300	YKR095W
SJAG_03300	YIL149C
SJAG_04230	YDR243C
SJAG_05320	YMR158W
SJAG_03967	YKL139W
SJAG_04027	YMR226C
SJAG_03217	YKL089W
SJAG_04007	YER182W
SJAG_03743	YLR044C
SJAG_03743	YLR134W
SJAG_03743	YGR087C
SJAG_03743	YDL080C
SJAG_03798	YDL166C
SJAG_03670	YGR172C
SJAG_03529	YGR052W
SJAG_03141	YHR025W
SJAG_03002	YJR074W
SJAG_03056	YGL065C
SJAG_03224	YOR241W
SJAG_03771	YHR144C
SJAG_02957	YOR049C
SJAG_03930	YNR021W
SJAG_03977	YBR111C
SJAG_03322	YPL132W
SJAG_03170	YER120W
SJAG_04165	YKL165C
SJAG_03438	YOR351C
SJAG_03337	YNR018W
SJAG_03730	YLL008W
SJAG_03436	YOL034W
SJAG_04981	YMR309C
SJAG_04036	YML007W
SJAG_03987	YER123W
SJAG_03240	YLR401C
SJAG_03267	YKL033W
SJAG_04358	YDR407C
SJAG_03442	YPL019C
SJAG_03442	YFL004W
SJAG_04053	YOR321W
SJAG_04053	YAL023C
SJAG_04053	YGR198W
SJAG_04053	YGR199W
SJAG_04041	YPR139C
SJAG_04316	YDL093W
SJAG_04316	YDL095W
SJAG_03485	YGL148W
SJAG_04012	YML094W
SJAG_03434	YGR019W
SJAG_03134	YML020W
SJAG_03687	YAL032C
SJAG_03179	YGR195W
SJAG_03380	YMR092C
SJAG_03077	YMR128W
SJAG_04366	YGL238W
SJAG_03387	YGL131C
SJAG_03371	YGR163W
SJAG_03351	YHR166C
SJAG_05327	YGL142C
SJAG_05004	YOR188W
SJAG_03795	YPR028W
SJAG_03761	YDR045C
SJAG_04262	YOR137C
SJAG_04262	YLR361C
SJAG_03355	YGR061C
SJAG_03447	YJL163C
SJAG_03878	YOR149C
SJAG_05295	YHL022C
SJAG_03681	YOR014W
SJAG_03628	YHR090C
SJAG_03495	YKL017C
SJAG_03785	YLL048C
SJAG_04210	YPR019W
SJAG_04186	YDL042C
SJAG_04186	YOL068C
SJAG_03540	YLR045C
SJAG_03458	YDR087C
SJAG_03098	YIR035C
SJAG_03098	YIR036C
SJAG_03543	YNL031C
SJAG_03543	YBR010W
SJAG_02114	YOR049C
SJAG_04843	YPL262W
SJAG_03713	YDR083W
SJAG_04153	YGR095C
SJAG_03802	YGL208W
SJAG_03802	YER027C
SJAG_03569	YLL011W
SJAG_04939	YJL126W
SJAG_03223	YOL139C
SJAG_03366	YJL115W
SJAG_03352	YJL167W
SJAG_03471	YMR246W
SJAG_03471	YIL009W
SJAG_03471	YOR317W
SJAG_04005	YFL049W
SJAG_03220	YAL034W-A
SJAG_02945	YJR009C
SJAG_02945	YGR192C
SJAG_02945	YJL052W
SJAG_04930	YMR212C
SJAG_03395	YHR194W
SJAG_03911	YGL035C
SJAG_03911	YGL209W
SJAG_03911	YER028C
SJAG_03350	YKL022C
SJAG_04885	YKR079C
SJAG_02998	YMR308C
SJAG_03787	YLR357W
SJAG_03787	YGR056W
SJAG_03574	YDR511W
SJAG_04380	YGL243W
SJAG_03901	YPL157W
SJAG_04986	YJL134W
SJAG_04986	YKR053C
SJAG_04270	YHR042W
SJAG_03832	YFR031C
SJAG_03483	YDR055W
SJAG_03483	YDR522C
SJAG_03483	YBR078W
SJAG_03483	YCL048W
SJAG_04014	YOR232W
SJAG_03850	YGL167C
SJAG_04033	YGR145W
SJAG_03539	YOR056C
SJAG_04052	YNL020C
SJAG_04052	YIL095W
SJAG_04052	YBR059C
SJAG_04200	YDR162C
SJAG_03082	YNL029C
SJAG_03082	YIL085C
SJAG_04158	YMR212C
SJAG_03413	YKL172W
SJAG_04038	YER164W
SJAG_03455	YDR063W
SJAG_03606	YDR343C
SJAG_03606	YJR158W
SJAG_03606	YDR345C
SJAG_03606	YHR092C
SJAG_03606	YOL156W
SJAG_03606	YEL069C
SJAG_03606	YDR342C
SJAG_03606	YHR094C
SJAG_03606	YJL214W
SJAG_03606	YDL245C
SJAG_03606	YHR096C
SJAG_03606	YJL219W
SJAG_03606	YLR081W
SJAG_03606	YMR011W
SJAG_03606	YFL011W
SJAG_04100	YIL062C
SJAG_03649	YML025C
SJAG_03880	YCR019W
SJAG_03032	YJR131W
SJAG_03535	YDR221W
SJAG_03374	YHR107C
SJAG_03315	YLR065C
SJAG_03305	YBL011W
SJAG_03305	YKR067W
SJAG_03796	YAL033W
SJAG_03050	YNL323W
SJAG_04264	YKL033W-A
SJAG_03585	YKL194C
SJAG_03641	YAL044C
SJAG_03921	YKR025W
SJAG_04062	YNL182C
SJAG_05016	YDR410C
SJAG_03156	YGR090W
SJAG_04067	YHR215W
SJAG_04067	YBR092C
SJAG_04067	YDL024C
SJAG_04067	YBR093C
SJAG_04067	YAR071W
SJAG_03038	YMR302C
SJAG_04345	YLR207W
SJAG_02974	YPR089W
SJAG_04069	YDR449C
SJAG_04290	YBR173C
SJAG_04906	YPL053C
SJAG_04196	YGL200C
SJAG_04201	YML036W
SJAG_03230	YNL097C
SJAG_04970	YKL181W
SJAG_04112	YMR292W
SJAG_04853	YGL003C
SJAG_04370	YLL006W
SJAG_04022	YGL044C
SJAG_03720	YBL088C
SJAG_03255	YPL181W
SJAG_04319	YNL130C
SJAG_04319	YHR123W
SJAG_04166	YGR203W
SJAG_04214	YDL087C
SJAG_04173	YNR036C
SJAG_03528	YNR039C
SJAG_04213	YLR321C
SJAG_03174	YCR036W
SJAG_03773	YGL136C
SJAG_03096	YOR155C
SJAG_05306	YMR123W
SJAG_04185	YGL255W
SJAG_02952	YNL110C
SJAG_03158	YNL041C
SJAG_03143	YCR065W
SJAG_03008	YIL096C
SJAG_04108	YKR081C
SJAG_04397	YER141W
SJAG_06603	YNR041C
SJAG_03361	YDL135C
SJAG_04376	YMR152W
SJAG_03206	YIL143C
SJAG_04148	YDL116W
SJAG_03254	YDL061C
SJAG_03254	YLR388W
SJAG_04219	YDL113C
SJAG_04219	YDR425W
SJAG_03250	YNR006W
SJAG_04169	YDR305C
SJAG_03025	YLL050C
SJAG_03215	YEL053C
SJAG_03469	YOR159C
SJAG_03710	YOL009C
SJAG_03486	YER129W
SJAG_03486	YGL179C
SJAG_04134	YNR055C
SJAG_04187	YLL026W
SJAG_03700	YHR100C
SJAG_03638	YHR027C
